upc,title,category,price,currency,rating_1_to_5,in_stock,stock_count,source_url,scraped_at_utc
847935fc68707426,The Guilty (Will Robie #4),Thriller,13.82,GBP,2,yes,14,https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,2026-09-17T11:14:56Z
a86972014275e072,The First Hostage (J.B. Collins #2),Fiction,25.85,GBP,3,yes,14,https://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,2026-09-17T11:14:57Z
3d76bc83c6b644c9,The Dovekeepers,Add a comment,48.78,GBP,1,yes,14,https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,2026-09-17T11:14:58Z
6edacfd1f8ebb9eb,The Darkest Lie,Young Adult,35.35,GBP,5,yes,14,https://books.toscrape.com/catalogue/the-darkest-lie_747/index.html,2026-09-17T11:14:59Z
dc6f688b82e42a5b,The Bane Chronicles (The Bane Chronicles #1-11),Fantasy,44.73,GBP,4,yes,14,https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,2026-09-17T11:15:00Z
923831a05c9f91f7,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the World’s Most Precious Manuscripts,Nonfiction,15.77,GBP,1,yes,14,https://books.toscrape.com/catalogue/the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precious-manuscripts_745/index.html,2026-09-17T11:15:02Z
1b8187fa4bf6ab05,The 14th Colony (Cotton Malone #11),Thriller,39.24,GBP,1,yes,14,https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,2026-09-17T11:15:03Z
0c7b9cf2b7662b65,That Darkness (Gardiner and Renner #1),Mystery,13.92,GBP,1,yes,14,https://books.toscrape.com/catalogue/that-darkness-gardiner-and-renner-1_743/index.html,2026-09-17T11:15:04Z
2d1e337aaf341858,Tastes Like Fear (DI Marnie Rome #3),Mystery,10.69,GBP,1,yes,14,https://books.toscrape.com/catalogue/tastes-like-fear-di-marnie-rome-3_742/index.html,2026-09-17T11:15:05Z
2c04320e110a14a3,Take Me with You,Fiction,45.21,GBP,3,yes,14,https://books.toscrape.com/catalogue/take-me-with-you_741/index.html,2026-09-17T11:15:06Z
4c8b7540409da4ac,Swell: A Year of Waves,Nonfiction,45.58,GBP,1,yes,14,https://books.toscrape.com/catalogue/swell-a-year-of-waves_740/index.html,2026-09-17T11:15:09Z
ac8e3949d284e9a9,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),Sequential Art,11.89,GBP,5,yes,14,https://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,2026-09-17T11:15:10Z
fe44cc816576c652,Still Life with Bread Crumbs,Fiction,26.41,GBP,3,yes,14,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,2026-09-17T11:15:11Z
95019eac1c0a052f,Steve Jobs,Default,39.5,GBP,5,yes,14,https://books.toscrape.com/catalogue/steve-jobs_737/index.html,2026-09-17T11:15:12Z
3edcccc4f341fb1a,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,Science,44.74,GBP,4,yes,14,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,2026-09-17T11:15:13Z
a278db6b2b09cf9f,Someone Like You (The Harrisons #2),Contemporary,52.79,GBP,5,yes,14,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,2026-09-17T11:15:14Z
394f6d30cafc3edb,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",Sequential Art,35.43,GBP,4,yes,14,https://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,2026-09-17T11:15:15Z
830fb3967c74866d,Shtum,Fiction,55.84,GBP,4,yes,14,https://books.toscrape.com/catalogue/shtum_733/index.html,2026-09-17T11:15:16Z
f9705c362f070608,See America: A Celebration of Our National Parks & Treasured Sites,Travel,48.87,GBP,3,yes,14,https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,2026-09-17T11:15:18Z
86cbddb61ea78bb7,salt.,Poetry,46.78,GBP,4,yes,14,https://books.toscrape.com/catalogue/salt_731/index.html,2026-09-17T11:15:19Z
85b2176b3b194030,Robin War,Sequential Art,47.82,GBP,3,yes,14,https://books.toscrape.com/catalogue/robin-war_730/index.html,2026-09-17T11:15:20Z
31e2e2d9cca3778f,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",Sequential Art,25.48,GBP,2,yes,14,https://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,2026-09-17T11:15:21Z
a6454e329f872b78,Rain Fish,Childrens,23.57,GBP,3,yes,14,https://books.toscrape.com/catalogue/rain-fish_728/index.html,2026-09-17T11:15:22Z
aa35446aab16017f,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",Poetry,50.89,GBP,5,yes,14,https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,2026-09-17T11:15:23Z
af58a74e4b2a23a0,Pet Sematary,Horror,10.56,GBP,3,yes,14,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,2026-09-17T11:15:24Z
8ecf0356a3878811,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",Self Help,52.15,GBP,3,yes,14,https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,2026-09-17T11:15:26Z
e34efcc824685332,Once Was a Time,Childrens,18.28,GBP,2,yes,14,https://books.toscrape.com/catalogue/once-was-a-time_724/index.html,2026-09-17T11:15:27Z
02b74068fa98d8a4,Old School (Diary of a Wimpy Kid #10),Humor,11.83,GBP,5,yes,14,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,2026-09-17T11:15:28Z
132ec5e8c984adef,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,Nonfiction,21.95,GBP,2,yes,14,https://books.toscrape.com/catalogue/no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722/index.html,2026-09-17T11:15:29Z
71e36f33981ddb74,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",Sequential Art,38.39,GBP,2,yes,14,https://books.toscrape.com/catalogue/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721/index.html,2026-09-17T11:15:30Z
727bf2b86b19ad88,My Name Is Lucy Barton,Fiction,41.56,GBP,1,yes,14,https://books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html,2026-09-17T11:15:33Z
cc82685d9f49bc2c,My Mrs. Brown,Fiction,24.48,GBP,3,yes,14,https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html,2026-09-17T11:15:34Z
137b0b2775701e11,My Kind of Crazy,Young Adult,40.36,GBP,1,yes,14,https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html,2026-09-17T11:15:35Z
caa2e5b3fb1b2d4c,Mr. Mercedes (Bill Hodges Trilogy #1),Fiction,28.9,GBP,1,yes,14,https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html,2026-09-17T11:15:36Z
47d47155e89c8be7,More Than Music (Chasing the Dream #1),Add a comment,37.61,GBP,2,yes,14,https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,2026-09-17T11:15:37Z
b96fc7a0ea7d4b45,Made to Stick: Why Some Ideas Survive and Others Die,Business,38.85,GBP,5,yes,14,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,2026-09-17T11:15:38Z
5b43cae640f2338a,Luis Paints the World,Childrens,53.95,GBP,3,yes,14,https://books.toscrape.com/catalogue/luis-paints-the-world_714/index.html,2026-09-17T11:15:39Z
d512871626a5e588,Luckiest Girl Alive,Default,49.83,GBP,3,yes,14,https://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html,2026-09-17T11:15:41Z
a10c7515834240f3,Lowriders to the Center of the Earth (Lowriders in Space #2),Sequential Art,51.51,GBP,2,yes,14,https://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,2026-09-17T11:15:42Z
adb5f51c2e2ab13f,Love Is a Mix Tape (Music #1),Music,18.03,GBP,1,yes,14,https://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,2026-09-17T11:15:43Z
24af96df0bafb925,Looking for Lovely: Collecting the Moments that Matter,Nonfiction,29.14,GBP,5,yes,14,https://books.toscrape.com/catalogue/looking-for-lovely-collecting-the-moments-that-matter_710/index.html,2026-09-17T11:15:44Z
17fb5a88180f9904,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",Default,46.91,GBP,4,yes,14,https://books.toscrape.com/catalogue/living-leadership-by-insight-a-good-leader-achieves-a-great-leader-builds-monuments_709/index.html,2026-09-17T11:15:45Z
1174156c4a0eccaa,Let It Out: A Journey Through Journaling,Nonfiction,26.79,GBP,5,yes,14,https://books.toscrape.com/catalogue/let-it-out-a-journey-through-journaling_708/index.html,2026-09-17T11:15:46Z
708345c9897fd7c5,Lady Midnight (The Dark Artifices #1),Default,16.28,GBP,5,yes,14,https://books.toscrape.com/catalogue/lady-midnight-the-dark-artifices-1_707/index.html,2026-09-17T11:15:47Z
245e6bf08b8d2955,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,19.55,GBP,1,yes,14,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,2026-09-17T11:15:49Z
2b52334fab158861,Island of Dragons (Unwanteds #7),Fantasy,29.65,GBP,1,yes,14,https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html,2026-09-17T11:15:50Z
b8a8ff84233f0570,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Humor,25.98,GBP,4,yes,14,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,2026-09-17T11:15:51Z
aeff7b87a8e83ebb,I Am Pilgrim (Pilgrim #1),Fiction,10.6,GBP,4,yes,14,https://books.toscrape.com/catalogue/i-am-pilgrim-pilgrim-1_703/index.html,2026-09-17T11:15:52Z
fbb21a2f71f4d981,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Humor,14.75,GBP,5,yes,14,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,2026-09-17T11:15:53Z
6b6cd77fbc91b7a6,"Hush, Hush (Hush, Hush #1)",Default,47.02,GBP,3,yes,14,https://books.toscrape.com/catalogue/hush-hush-hush-hush-1_701/index.html,2026-09-17T11:15:54Z
0b165bd4b9f42fd5,Hold Your Breath (Search and Rescue #1),Romance,28.82,GBP,1,yes,14,https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,2026-09-17T11:15:57Z
afa829857f82f99e,Hamilton: The Revolution,Nonfiction,58.79,GBP,3,yes,14,https://books.toscrape.com/catalogue/hamilton-the-revolution_699/index.html,2026-09-17T11:15:58Z
f201f263d8c23f97,Greek Mythic History,Default,10.23,GBP,5,yes,14,https://books.toscrape.com/catalogue/greek-mythic-history_698/index.html,2026-09-17T11:15:59Z
eec424a84c9e4c68,God: The Most Unpleasant Character in All Fiction,Religion,30.03,GBP,5,yes,14,https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,2026-09-17T11:16:00Z
de4b403cb629a29f,Glory over Everything: Beyond The Kitchen House,Historical Fiction,45.84,GBP,3,yes,14,https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,2026-09-17T11:16:01Z
9194ae88379dbf1a,Feathers: Displays of Brilliant Plumage,Art,49.05,GBP,3,yes,14,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,2026-09-17T11:16:02Z
ac4dde0d1be05de0,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",Nonfiction,15.06,GBP,4,yes,14,https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,2026-09-17T11:16:04Z
a2bd4ca82d908442,Every Last Word,Default,46.47,GBP,3,yes,14,https://books.toscrape.com/catalogue/every-last-word_693/index.html,2026-09-17T11:16:05Z
9eaf58b03a2779cc,Eligible (The Austen Project #4),Fiction,27.09,GBP,3,yes,14,https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,2026-09-17T11:16:06Z
27c5968fe43cc06e,El Deafo,Sequential Art,57.62,GBP,5,yes,14,https://books.toscrape.com/catalogue/el-deafo_691/index.html,2026-09-17T11:16:07Z
1d6dd0c87d90fe92,Eight Hundred Grapes,Fiction,14.39,GBP,4,yes,14,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,2026-09-17T11:16:08Z
a01f6d368ef64dc5,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",Nonfiction,51.75,GBP,5,yes,14,https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,2026-09-17T11:16:09Z
047dfa57ba0bf638,"Eat Fat, Get Thin",Health,54.07,GBP,2,yes,14,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,2026-09-17T11:16:10Z
ad2887ce04583910,Don't Get Caught,Young Adult,55.35,GBP,1,yes,14,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,2026-09-17T11:16:11Z
bf5de316a5e9a4ab,Doctor Sleep (The Shining #2),Horror,40.12,GBP,2,yes,14,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,2026-09-17T11:16:13Z
3c6fe637a0180b01,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Fantasy,37.51,GBP,5,yes,14,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,2026-09-17T11:16:14Z
94a958ea126cdcd5,Dear Mr. Knightley,Fiction,11.21,GBP,5,yes,14,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,2026-09-17T11:16:15Z
0e94a089328be4bc,Daily Fantasy Sports,Default,36.58,GBP,1,yes,14,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,2026-09-17T11:16:16Z
4b9d9cfe0f435788,Crazy Love: Overwhelmed by a Relentless God,Christian,47.72,GBP,2,yes,14,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,2026-09-17T11:16:17Z
28cf0d1c51b491e5,Cometh the Hour (The Clifton Chronicles #6),Fiction,25.01,GBP,3,yes,14,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,2026-09-17T11:16:18Z
33a3e0e3ffde0dcd,Code Name Verity (Code Name Verity #1),Add a comment,22.13,GBP,4,yes,14,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,2026-09-17T11:16:21Z
42b0c50fc44140ec,Clockwork Angel (The Infernal Devices #1),Default,44.14,GBP,1,yes,14,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,2026-09-17T11:16:22Z
966ebb738e0f9d9b,City of Glass (The Mortal Instruments #3),Fantasy,56.02,GBP,4,yes,14,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,2026-09-17T11:16:23Z
1e264c677d4ee4ae,City of Fallen Angels (The Mortal Instruments #4),Default,11.23,GBP,4,yes,14,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,2026-09-17T11:16:24Z
5b987e54ee72525c,City of Bones (The Mortal Instruments #1),Default,43.28,GBP,1,yes,14,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,2026-09-17T11:16:25Z
8a6ec2761f91dad2,City of Ashes (The Mortal Instruments #2),Default,47.27,GBP,1,yes,14,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,2026-09-17T11:16:26Z
bfbb54bc8cdeed2b,Cell,Add a comment,20.29,GBP,4,yes,14,https://books.toscrape.com/catalogue/cell_674/index.html,2026-09-17T11:16:28Z
e2e7b683b4c15b7d,Catching Jordan (Hundred Oaks),Young Adult,50.83,GBP,3,yes,14,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,2026-09-17T11:16:29Z
1b0fc9f777cad045,"Carry On, Warrior: Thoughts on Life Unarmed",Default,31.85,GBP,3,yes,14,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,2026-09-17T11:16:30Z
5f22418922fa728b,Carrie,Default,46.23,GBP,2,yes,14,https://books.toscrape.com/catalogue/carrie_671/index.html,2026-09-17T11:16:31Z
16ef91b9d827859c,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Nonfiction,37.8,GBP,4,yes,14,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,2026-09-17T11:16:32Z
a80f66b254fe9eb3,Brain on Fire: My Month of Madness,Nonfiction,49.32,GBP,5,yes,14,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,2026-09-17T11:16:33Z
bf68dcb5fad3cc8c,Batman: Europa,Sequential Art,32.01,GBP,2,yes,14,https://books.toscrape.com/catalogue/batman-europa_668/index.html,2026-09-17T11:16:34Z
999912e63a3262ae,Barefoot Contessa Back to Basics,Food and Drink,28.01,GBP,1,yes,14,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,2026-09-17T11:16:36Z
0e0da9192a025efc,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,50.62,GBP,5,yes,14,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,2026-09-17T11:16:37Z
9b65f676984c9f0c,Balloon Animals,Fiction,17.03,GBP,3,yes,14,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,2026-09-17T11:16:38Z
ffdc825785c0ede8,Art Ops Vol. 1,Sequential Art,48.8,GBP,3,yes,14,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,2026-09-17T11:16:39Z
41164b8ac02a2c42,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Young Adult,58.14,GBP,4,yes,14,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,2026-09-17T11:16:40Z
1fbb5f786e53a0ce,Angels Walking (Angels Walking #1),Add a comment,34.2,GBP,2,yes,14,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,2026-09-17T11:16:41Z
ad41c24ccac0c7ce,Angels & Demons (Robert Langdon #1),Default,51.48,GBP,3,yes,14,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,2026-09-17T11:16:42Z
39861fc1c0845d15,All the Light We Cannot See,Historical,29.87,GBP,5,yes,14,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,2026-09-17T11:16:45Z
5319169a72714c62,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",Sequential Art,10.9,GBP,2,yes,14,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,2026-09-17T11:16:46Z
cf1aa2fc02a7d1e0,Abstract City,Nonfiction,56.37,GBP,5,yes,14,https://books.toscrape.com/catalogue/abstract-city_658/index.html,2026-09-17T11:16:47Z
4416c474713ec1f5,A Time of Torment (Charlie Parker #14),Mystery,48.35,GBP,5,yes,14,https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,2026-09-17T11:16:48Z
63ee5bc46066a8a8,A Study in Scarlet (Sherlock Holmes #1),Mystery,16.73,GBP,2,yes,14,https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,2026-09-17T11:16:49Z
c1379d3744f1dd2c,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Add a comment,56.48,GBP,2,yes,14,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,2026-09-17T11:16:51Z
1ad06aed9349af46,A People's History of the United States,Add a comment,40.79,GBP,2,yes,14,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,2026-09-17T11:16:52Z
8682c03de6a844ff,A Man Called Ove,Fiction,39.72,GBP,1,yes,14,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,2026-09-17T11:16:53Z
d5e0526e1ab682a3,A Distant Mirror: The Calamitous 14th Century,History,14.58,GBP,3,yes,14,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,2026-09-17T11:16:54Z
01a177623cce9596,A Brush of Wings (Angels Walking #3),Add a comment,55.51,GBP,1,yes,14,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,2026-09-17T11:16:55Z
6e8e5626ac4d279e,1491: New Revelations of the Americas Before Columbus,History,21.8,GBP,3,yes,14,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,2026-09-17T11:16:56Z
ac5e0d3938caf686,"The Three Searches, Meaning, and the Story",Default,13.33,GBP,3,yes,13,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,2026-09-17T11:16:57Z
2f0213137a80d485,Searching for Meaning in Gailana,Fantasy,38.73,GBP,1,yes,13,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,2026-09-17T11:16:59Z
44d97b6707dae3f0,Rook,Add a comment,37.86,GBP,4,yes,13,https://books.toscrape.com/catalogue/rook_647/index.html,2026-09-17T11:17:00Z
8bbd7df8a324f31d,My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,11.53,GBP,2,yes,13,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,2026-09-17T11:17:01Z
4be9d1910f8a4e80,13 Hours: The Inside Account of What Really Happened In Benghazi,Nonfiction,27.06,GBP,1,yes,13,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,2026-09-17T11:17:02Z
077b635ff2afc578,Will You Won't You Want Me?,Womens Fiction,13.86,GBP,3,yes,12,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,2026-09-17T11:17:03Z
148715df5a02ea5e,Tipping Point for Planet Earth: How Close Are We to the Edge?,Science,37.55,GBP,1,yes,12,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,2026-09-17T11:17:04Z
4a7a25be293ad678,The Star-Touched Queen,Fantasy,32.3,GBP,5,yes,12,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,2026-09-17T11:17:05Z
ce1ae197ada2aec4,The Silent Sister (Riley MacPherson #1),Fiction,46.29,GBP,5,yes,12,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,2026-09-17T11:17:06Z
14e44163678e24dc,The Midnight Watch: A Novel of the Titanic and the Californian,Add a comment,26.2,GBP,1,yes,12,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,2026-09-17T11:17:09Z
582a21a1dbbef3cf,The Lonely City: Adventures in the Art of Being Alone,Nonfiction,33.26,GBP,2,yes,12,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,2026-09-17T11:17:10Z
3063c7e95d0bf76f,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Add a comment,59.15,GBP,4,yes,12,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,2026-09-17T11:17:11Z
235fa48eeed11d82,The Golden Condom: And Other Essays on Love Lost and Found,Psychology,39.43,GBP,1,yes,12,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,2026-09-17T11:17:12Z
f732d7d18a91d2ba,The Epidemic (The Program 0.6),Young Adult,14.44,GBP,5,yes,12,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,2026-09-17T11:17:13Z
c6ca293d4810e0d5,The Dinner Party,Fiction,56.54,GBP,2,yes,12,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,2026-09-17T11:17:15Z
54fc03f1e1d355db,The Diary of a Young Girl,Nonfiction,59.9,GBP,3,yes,12,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,2026-09-17T11:17:16Z
64fd010bf8d15096,The Children,Add a comment,11.88,GBP,3,yes,12,https://books.toscrape.com/catalogue/the-children_633/index.html,2026-09-17T11:17:17Z
b63ea3f7a57ae099,Stars Above (The Lunar Chronicles #4.5),Young Adult,48.05,GBP,2,yes,12,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,2026-09-17T11:17:18Z
f40fea200e0c644f,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Nonfiction,21.21,GBP,3,yes,12,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,2026-09-17T11:17:19Z
ebf81a62e4798fd1,Raspberry Pi Electronics Projects for the Evil Genius,Default,49.67,GBP,4,yes,12,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,2026-09-17T11:17:20Z
8976d9161c027142,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Business,43.14,GBP,1,yes,12,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,2026-09-17T11:17:21Z
b8d7b3f5c7a95d65,Psycho: Sanitarium (Psycho #1.5),Horror,36.97,GBP,5,yes,12,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,2026-09-17T11:17:22Z
abdd91e96515a617,Poisonous (Max Revere Novels #3),Mystery,26.8,GBP,3,yes,12,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,2026-09-17T11:17:24Z
81ef44fcc5f454df,One with You (Crossfire #5),Add a comment,15.71,GBP,4,yes,12,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,2026-09-17T11:17:25Z
db84624b151cbe06,No Love Allowed (Dodge Cove #1),Young Adult,54.65,GBP,4,yes,12,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,2026-09-17T11:17:26Z
e7fe3bf2768602cf,Murder at the 42nd Street Library (Raymond Ambler #1),Mystery,54.36,GBP,4,yes,12,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,2026-09-17T11:17:27Z
c039f5aceb093537,Most Wanted,Mystery,35.28,GBP,3,yes,12,https://books.toscrape.com/catalogue/most-wanted_623/index.html,2026-09-17T11:17:28Z
9546d537fbf99eb6,"Love, Lies and Spies",Historical Fiction,20.55,GBP,2,yes,12,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,2026-09-17T11:17:29Z
